timestamp,player_name,heart_rate,motion_level,emg_signal,fatigue_score
2025-04-20 20:01:40,Nahuel Molina,167.9,0.73,0.46,0.49
2025-04-20 20:01:45,Nahuel Molina,146.7,0.63,0.76,0.49
2025-04-20 20:01:50,Nahuel Molina,168.9,0.77,0.65,0.54
2025-04-20 20:01:55,Nahuel Molina,176.0,0.37,0.33,0.61
2025-04-20 20:02:00,Nahuel Molina,164.3,0.55,0.29,0.47
2025-04-20 20:02:05,Nahuel Molina,153.9,0.64,0.2,0.36
2025-04-20 20:02:10,Nahuel Molina,164.5,0.4,0.49,0.58
2025-04-20 20:02:15,Nahuel Molina,167.8,0.5,0.31,0.51
2025-04-20 20:02:20,Nahuel Molina,167.4,0.59,1.0,0.69
2025-04-20 20:02:25,Nahuel Molina,160.0,0.27,0.25,0.52
2025-04-20 20:02:30,Nahuel Molina,164.6,0.66,0.59,0.54
2025-04-20 20:02:35,Nahuel Molina,156.9,0.69,0.21,0.37
2025-04-20 20:02:40,Nahuel Molina,159.2,0.6,0.23,0.41
2025-04-20 20:02:45,Nahuel Molina,161.6,0.58,0.46,0.5
2025-04-20 20:02:50,Nahuel Molina,147.1,0.4,0.45,0.47
2025-04-20 20:02:55,Nahuel Molina,153.8,0.58,0.31,0.41
2025-04-20 20:03:00,Nahuel Molina,134.8,0.43,0.45,0.39
2025-04-20 20:03:05,Nahuel Molina,175.0,0.71,0.48,0.55
2025-04-20 20:03:10,Nahuel Molina,165.5,0.56,0.35,0.5
2025-04-20 20:03:15,Nahuel Molina,168.7,0.74,0.49,0.5
2025-04-20 20:03:20,Nahuel Molina,155.4,1.0,0.67,0.4
2025-04-20 20:03:25,Nahuel Molina,162.6,0.62,0.77,0.59
2025-04-20 20:03:30,Nahuel Molina,165.0,0.93,0.37,0.39
2025-04-20 20:03:35,Nahuel Molina,163.4,0.4,0.58,0.6
2025-04-20 20:03:40,Nahuel Molina,170.7,0.69,0.21,0.45
2025-04-20 20:03:45,Nahuel Molina,153.8,0.57,0.2,0.38
2025-04-20 20:03:50,Nahuel Molina,155.7,0.65,0.36,0.42
2025-04-20 20:03:55,Nahuel Molina,168.6,0.63,0.41,0.51
2025-04-20 20:04:00,Nahuel Molina,167.2,0.9,0.67,0.5
2025-04-20 20:04:05,Nahuel Molina,167.6,0.85,0.46,0.45
2025-04-20 20:04:10,Nahuel Molina,174.4,1.0,0.27,0.39
2025-04-20 20:04:15,Nahuel Molina,159.2,0.55,0.31,0.45
2025-04-20 20:04:20,Nahuel Molina,150.3,0.4,0.46,0.49
2025-04-20 20:04:25,Nahuel Molina,178.6,0.81,0.28,0.48
2025-04-20 20:04:30,Nahuel Molina,171.5,0.61,0.7,0.62
2025-04-20 20:04:35,Nahuel Molina,168.1,0.61,0.27,0.47
2025-04-20 20:04:40,Nahuel Molina,172.8,0.6,0.86,0.68
2025-04-20 20:04:45,Nahuel Molina,154.1,0.76,0.37,0.38
2025-04-20 20:04:50,Nahuel Molina,161.7,0.44,0.33,0.5
2025-04-20 20:04:55,Nahuel Molina,172.4,0.62,0.72,0.63
2025-04-20 20:05:00,Nahuel Molina,166.0,0.46,0.62,0.61
2025-04-20 20:05:05,Nahuel Molina,172.4,0.61,0.36,0.53
2025-04-20 20:05:10,Nahuel Molina,176.9,0.7,0.56,0.58
2025-04-20 20:05:15,Nahuel Molina,161.1,0.64,0.4,0.46
2025-04-20 20:05:20,Nahuel Molina,175.2,0.35,0.2,0.57
2025-04-20 20:05:25,Nahuel Molina,164.2,0.75,0.52,0.48
2025-04-20 20:05:30,Nahuel Molina,163.3,0.69,0.47,0.48
2025-04-20 20:05:35,Nahuel Molina,158.9,0.5,0.74,0.59
2025-04-20 20:05:40,Nahuel Molina,164.6,0.88,0.47,0.43
2025-04-20 20:05:45,Nahuel Molina,152.2,0.45,0.2,0.41
2025-04-20 20:05:50,Nahuel Molina,166.5,0.94,0.69,0.49
2025-04-20 20:05:55,Nahuel Molina,170.8,0.3,0.43,0.63
2025-04-20 20:06:00,Nahuel Molina,169.6,0.62,0.22,0.47
2025-04-20 20:06:05,Nahuel Molina,156.9,0.58,0.46,0.48
2025-04-20 20:06:10,Nahuel Molina,168.9,0.44,0.8,0.69
2025-04-20 20:06:15,Nahuel Molina,160.5,0.58,0.57,0.53
2025-04-20 20:06:20,Nahuel Molina,156.9,0.67,0.49,0.46
2025-04-20 20:06:25,Nahuel Molina,165.9,0.62,0.35,0.48
2025-04-20 20:06:30,Nahuel Molina,153.8,0.5,0.37,0.45
2025-04-20 20:06:35,Nahuel Molina,173.3,0.51,0.55,0.62
2025-04-20 20:06:40,Nahuel Molina,172.0,0.58,0.56,0.59
2025-04-20 20:06:45,Nahuel Molina,165.1,0.67,0.42,0.48
2025-04-20 20:06:50,Nahuel Molina,162.3,0.21,0.2,0.54
2025-04-20 20:06:55,Nahuel Molina,173.3,0.57,0.63,0.62
2025-04-20 20:07:00,Nahuel Molina,179.5,0.8,0.35,0.5
2025-04-20 20:07:05,Nahuel Molina,159.2,0.74,0.44,0.43
2025-04-20 20:07:10,Nahuel Molina,154.2,0.51,0.55,0.51
2025-04-20 20:07:15,Nahuel Molina,175.9,0.54,0.48,0.6
2025-04-20 20:07:20,Nahuel Molina,153.9,0.59,0.52,0.47
2025-04-20 20:07:25,Nahuel Molina,157.8,0.62,0.53,0.49
2025-04-20 20:07:30,Nahuel Molina,144.7,0.6,0.39,0.38
2025-04-20 20:07:35,Nahuel Molina,176.9,0.86,0.37,0.48
2025-04-20 20:07:40,Nahuel Molina,164.6,0.71,0.55,0.51
2025-04-20 20:07:45,Nahuel Molina,146.5,0.49,0.44,0.44
2025-04-20 20:07:50,Nahuel Molina,167.2,0.81,0.65,0.52
2025-04-20 20:07:55,Nahuel Molina,148.4,0.55,0.53,0.46
2025-04-20 20:08:00,Nahuel Molina,162.1,0.48,0.56,0.56
2025-04-20 20:08:05,Nahuel Molina,185.4,0.57,0.69,0.71
2025-04-20 20:08:10,Nahuel Molina,161.0,0.71,0.43,0.45
2025-04-20 20:08:15,Nahuel Molina,183.5,0.54,0.71,0.71
2025-04-20 20:00:00,Alexis Mac Allister,178.6,0.83,0.35,0.49
2025-04-20 20:00:05,Alexis Mac Allister,157.0,0.85,0.55,0.42
2025-04-20 20:00:10,Alexis Mac Allister,169.7,0.76,0.66,0.56
2025-04-20 20:00:15,Alexis Mac Allister,166.7,0.38,0.57,0.62
2025-04-20 20:00:20,Alexis Mac Allister,179.2,0.7,0.51,0.58
2025-04-20 20:00:25,Alexis Mac Allister,152.8,0.27,0.32,0.5
2025-04-20 20:00:30,Alexis Mac Allister,165.7,0.81,0.84,0.57
2025-04-20 20:00:35,Alexis Mac Allister,167.6,0.81,0.52,0.48
2025-04-20 20:00:40,Alexis Mac Allister,155.2,0.35,0.4,0.52
2025-04-20 20:00:45,Alexis Mac Allister,170.3,0.66,0.29,0.48
2025-04-20 20:00:50,Alexis Mac Allister,173.7,0.79,0.48,0.51
2025-04-20 20:00:55,Alexis Mac Allister,156.3,0.75,0.63,0.47
2025-04-20 20:01:00,Alexis Mac Allister,152.7,0.63,0.35,0.4
2025-04-20 20:01:05,Alexis Mac Allister,168.1,0.8,0.45,0.47
2025-04-20 20:01:10,Alexis Mac Allister,171.0,0.32,0.24,0.57
2025-04-20 20:01:15,Alexis Mac Allister,176.7,0.28,0.65,0.74
2025-04-20 20:01:20,Alexis Mac Allister,151.9,0.62,0.2,0.36
2025-04-20 20:01:25,Alexis Mac Allister,176.7,0.93,0.51,0.5
2025-04-20 20:01:30,Alexis Mac Allister,164.4,0.78,0.9,0.59
2025-04-20 20:01:35,Alexis Mac Allister,183.2,0.77,0.3,0.52
2025-04-20 20:01:40,Alexis Mac Allister,159.3,0.39,0.53,0.57
2025-04-20 20:01:45,Alexis Mac Allister,172.4,0.77,0.43,0.5
2025-04-20 20:01:50,Alexis Mac Allister,173.8,0.52,0.55,0.62
2025-04-20 20:01:55,Alexis Mac Allister,165.5,0.84,0.29,0.39
2025-04-20 20:02:00,Alexis Mac Allister,167.0,0.51,0.67,0.62
2025-04-20 20:02:05,Alexis Mac Allister,155.2,0.7,0.75,0.52
2025-04-20 20:02:10,Alexis Mac Allister,169.1,0.68,0.45,0.51
2025-04-20 20:02:15,Alexis Mac Allister,192.4,0.55,0.27,0.63
2025-04-20 20:02:20,Alexis Mac Allister,165.3,0.82,0.28,0.4
2025-04-20 20:02:25,Alexis Mac Allister,160.9,0.85,0.3,0.37
2025-04-20 20:02:30,Alexis Mac Allister,163.5,0.56,0.2,0.44
2025-04-20 20:02:35,Alexis Mac Allister,172.7,0.51,0.82,0.7
2025-04-20 20:02:40,Alexis Mac Allister,167.2,0.94,0.58,0.46
2025-04-20 20:02:45,Alexis Mac Allister,174.4,0.55,0.63,0.64
2025-04-20 20:02:50,Alexis Mac Allister,170.5,0.73,0.81,0.61
2025-04-20 20:02:55,Alexis Mac Allister,172.0,0.63,0.29,0.49
2025-04-20 20:03:00,Alexis Mac Allister,169.1,0.58,0.64,0.6
2025-04-20 20:03:05,Alexis Mac Allister,176.8,0.69,0.37,0.53
2025-04-20 20:03:10,Alexis Mac Allister,171.2,0.52,0.57,0.61
2025-04-20 20:03:15,Alexis Mac Allister,155.8,1.0,0.77,0.44
2025-04-20 20:03:20,Alexis Mac Allister,158.6,0.95,0.54,0.4
2025-04-20 20:03:25,Alexis Mac Allister,171.4,0.3,0.49,0.65
2025-04-20 20:03:30,Alexis Mac Allister,174.0,0.57,0.64,0.63
2025-04-20 20:03:35,Alexis Mac Allister,178.7,0.17,0.55,0.75
2025-04-20 20:03:40,Alexis Mac Allister,164.8,0.48,0.54,0.58
2025-04-20 20:03:45,Alexis Mac Allister,159.9,0.84,0.59,0.45
2025-04-20 20:03:50,Alexis Mac Allister,179.4,0.36,0.58,0.7
2025-04-20 20:03:55,Alexis Mac Allister,166.2,0.94,0.4,0.4
2025-04-20 20:04:00,Alexis Mac Allister,160.2,0.48,0.64,0.58
2025-04-20 20:04:05,Alexis Mac Allister,178.5,0.46,0.72,0.71
2025-04-20 20:04:10,Alexis Mac Allister,176.0,0.69,0.78,0.65
2025-04-20 20:04:15,Alexis Mac Allister,151.2,0.52,0.25,0.4
2025-04-20 20:04:20,Alexis Mac Allister,156.0,0.64,0.44,0.45
2025-04-20 20:04:25,Alexis Mac Allister,159.7,0.74,0.42,0.43
2025-04-20 20:04:30,Alexis Mac Allister,173.3,0.61,0.24,0.49
2025-04-20 20:04:35,Alexis Mac Allister,162.9,0.73,0.6,0.51
2025-04-20 20:04:40,Alexis Mac Allister,166.4,0.94,0.34,0.39
2025-04-20 20:04:45,Alexis Mac Allister,169.1,0.77,0.58,0.52
2025-04-20 20:04:50,Alexis Mac Allister,169.9,0.38,0.63,0.66
2025-04-20 20:04:55,Alexis Mac Allister,147.1,0.78,0.28,0.31
2025-04-20 20:05:00,Alexis Mac Allister,178.6,0.43,0.6,0.69
2025-04-20 20:05:05,Alexis Mac Allister,166.4,0.4,0.79,0.68
2025-04-20 20:05:10,Alexis Mac Allister,191.3,0.81,0.87,0.73
2025-04-20 20:05:15,Alexis Mac Allister,189.7,0.49,0.83,0.8
2025-04-20 20:05:20,Alexis Mac Allister,161.8,0.54,0.47,0.52
2025-04-20 20:05:25,Alexis Mac Allister,186.5,0.46,0.32,0.64
2025-04-20 20:05:30,Alexis Mac Allister,177.6,0.35,0.21,0.59
2025-04-20 20:05:35,Alexis Mac Allister,180.4,0.78,0.81,0.65
2025-04-20 20:05:40,Alexis Mac Allister,167.6,0.56,0.56,0.57
2025-04-20 20:05:45,Alexis Mac Allister,161.0,0.85,0.58,0.45
2025-04-20 20:05:50,Alexis Mac Allister,161.8,0.97,0.58,0.42
2025-04-20 20:05:55,Alexis Mac Allister,155.6,0.77,0.2,0.33
2025-04-20 20:06:00,Alexis Mac Allister,156.4,0.65,0.62,0.5
2025-04-20 20:06:05,Alexis Mac Allister,150.3,0.9,0.2,0.26
2025-04-20 20:06:10,Alexis Mac Allister,169.8,0.76,0.43,0.49
2025-04-20 20:06:15,Alexis Mac Allister,168.2,0.7,0.7,0.58
2025-04-20 20:06:20,Alexis Mac Allister,176.1,0.82,0.5,0.53
2025-04-20 20:06:25,Alexis Mac Allister,166.0,0.66,0.89,0.63
2025-04-20 20:06:30,Alexis Mac Allister,180.6,0.51,0.45,0.63
2025-04-20 20:06:35,Alexis Mac Allister,148.9,0.99,0.36,0.28
2025-04-20 20:06:40,Alexis Mac Allister,152.4,0.61,0.46,0.44
2025-04-20 20:06:45,Alexis Mac Allister,175.1,0.96,0.5,0.48
2025-04-20 20:06:50,Alexis Mac Allister,160.6,0.88,0.51,0.42
2025-04-20 20:06:55,Alexis Mac Allister,164.4,0.7,0.53,0.5
2025-04-20 20:07:00,Alexis Mac Allister,165.1,0.75,0.57,0.51
2025-04-20 20:07:05,Alexis Mac Allister,159.1,0.85,0.76,0.49
2025-04-20 20:07:10,Alexis Mac Allister,164.6,0.39,0.44,0.57
2025-04-20 20:07:15,Alexis Mac Allister,168.2,0.4,0.62,0.64
2025-04-20 20:07:20,Alexis Mac Allister,161.6,0.24,0.69,0.67
2025-04-20 20:07:25,Alexis Mac Allister,153.3,0.39,0.5,0.53
2025-04-20 20:07:30,Alexis Mac Allister,176.3,0.49,0.41,0.6
2025-04-20 20:07:35,Alexis Mac Allister,169.4,0.41,0.67,0.66
2025-04-20 20:07:40,Alexis Mac Allister,179.7,0.88,0.59,0.55
2025-04-20 20:07:45,Alexis Mac Allister,162.8,0.91,0.68,0.48
2025-04-20 20:07:50,Alexis Mac Allister,178.1,0.3,0.35,0.65
2025-04-20 20:07:55,Alexis Mac Allister,155.2,0.94,0.65,0.42
2025-04-20 20:08:00,Alexis Mac Allister,157.6,0.48,0.62,0.56
2025-04-20 20:08:05,Alexis Mac Allister,162.6,0.77,0.26,0.39
2025-04-20 20:08:10,Alexis Mac Allister,183.2,0.91,0.34,0.49
2025-04-20 20:08:15,Alexis Mac Allister,150.4,0.61,0.38,0.41
2025-04-20 20:00:00,Kylian Mbappe,179.7,0.36,0.4,0.65
2025-04-20 20:00:05,Kylian Mbappe,164.6,0.64,0.2,0.42
2025-04-20 20:00:10,Kylian Mbappe,169.4,0.0,0.39,0.7
2025-04-20 20:00:15,Kylian Mbappe,173.0,0.43,0.4,0.59
2025-04-20 20:00:20,Kylian Mbappe,176.5,0.34,0.6,0.7
2025-04-20 20:00:25,Kylian Mbappe,168.3,0.41,0.74,0.68
2025-04-20 20:00:30,Kylian Mbappe,164.6,0.85,0.71,0.51
2025-04-20 20:00:35,Kylian Mbappe,173.9,0.53,0.2,0.51
2025-04-20 20:00:40,Kylian Mbappe,168.8,0.36,0.79,0.71
2025-04-20 20:00:45,Kylian Mbappe,160.0,1.0,0.5,0.38
2025-04-20 20:00:50,Kylian Mbappe,169.9,0.7,0.69,0.58
2025-04-20 20:00:55,Kylian Mbappe,154.7,0.63,0.35,0.42
2025-04-20 20:01:00,Kylian Mbappe,148.5,0.4,0.28,0.43
2025-04-20 20:01:05,Kylian Mbappe,169.7,0.44,0.45,0.59
2025-04-20 20:01:10,Kylian Mbappe,152.7,0.69,0.66,0.48
2025-04-20 20:01:15,Kylian Mbappe,143.0,0.76,0.48,0.35
2025-04-20 20:01:20,Kylian Mbappe,151.0,0.94,0.74,0.42
2025-04-20 20:01:25,Kylian Mbappe,171.2,0.17,0.48,0.69
2025-04-20 20:01:30,Kylian Mbappe,160.9,0.86,0.36,0.38
2025-04-20 20:01:35,Kylian Mbappe,152.1,0.43,0.35,0.46
2025-04-20 20:01:40,Kylian Mbappe,171.1,0.74,0.52,0.53
2025-04-20 20:01:45,Kylian Mbappe,178.0,0.73,0.4,0.53
2025-04-20 20:01:50,Kylian Mbappe,184.1,0.37,0.2,0.61
2025-04-20 20:01:55,Kylian Mbappe,161.4,0.55,0.39,0.49
2025-04-20 20:02:00,Kylian Mbappe,180.2,0.5,0.98,0.79
2025-04-20 20:02:05,Kylian Mbappe,182.0,0.62,0.43,0.59
2025-04-20 20:02:10,Kylian Mbappe,165.2,0.37,0.56,0.62
2025-04-20 20:02:15,Kylian Mbappe,161.1,0.88,0.61,0.45
2025-04-20 20:02:20,Kylian Mbappe,142.3,0.27,0.69,0.55
2025-04-20 20:02:25,Kylian Mbappe,165.1,0.75,0.42,0.46
2025-04-20 20:02:30,Kylian Mbappe,173.6,0.96,0.59,0.49
2025-04-20 20:02:35,Kylian Mbappe,167.7,0.64,0.36,0.49
2025-04-20 20:02:40,Kylian Mbappe,151.8,0.36,0.37,0.49
2025-04-20 20:02:45,Kylian Mbappe,185.0,0.86,0.57,0.58
2025-04-20 20:02:50,Kylian Mbappe,162.7,0.49,0.44,0.53
2025-04-20 20:02:55,Kylian Mbappe,173.5,0.79,0.36,0.48
2025-04-20 20:03:00,Kylian Mbappe,158.3,0.62,0.67,0.53
2025-04-20 20:03:05,Kylian Mbappe,162.1,0.79,0.62,0.49
2025-04-20 20:03:10,Kylian Mbappe,167.2,0.5,0.31,0.51
2025-04-20 20:03:15,Kylian Mbappe,156.1,0.87,0.54,0.41
2025-04-20 20:03:20,Kylian Mbappe,172.6,0.43,0.84,0.73
2025-04-20 20:03:25,Kylian Mbappe,163.3,0.53,0.42,0.51
2025-04-20 20:03:30,Kylian Mbappe,159.8,1.0,0.5,0.38
2025-04-20 20:03:35,Kylian Mbappe,166.0,0.55,0.61,0.58
2025-04-20 20:03:40,Kylian Mbappe,177.1,0.6,0.27,0.53
2025-04-20 20:03:45,Kylian Mbappe,158.0,0.43,0.56,0.56
2025-04-20 20:03:50,Kylian Mbappe,183.0,0.83,0.62,0.59
2025-04-20 20:03:55,Kylian Mbappe,176.6,1.0,0.2,0.38
2025-04-20 20:04:00,Kylian Mbappe,166.3,0.5,0.2,0.47
2025-04-20 20:04:05,Kylian Mbappe,168.7,1.0,0.58,0.45
2025-04-20 20:04:10,Kylian Mbappe,165.6,0.7,0.2,0.41
2025-04-20 20:04:15,Kylian Mbappe,180.2,0.6,0.28,0.55
2025-04-20 20:04:20,Kylian Mbappe,159.4,0.67,0.54,0.49
2025-04-20 20:04:25,Kylian Mbappe,180.7,0.36,0.98,0.83
2025-04-20 20:04:30,Kylian Mbappe,163.7,0.99,0.52,0.41
2025-04-20 20:04:35,Kylian Mbappe,173.5,0.89,0.45,0.47
2025-04-20 20:04:40,Kylian Mbappe,152.4,0.66,0.31,0.38
2025-04-20 20:04:45,Kylian Mbappe,151.1,0.36,0.5,0.52
2025-04-20 20:04:50,Kylian Mbappe,162.4,0.93,0.76,0.49
2025-04-20 20:04:55,Kylian Mbappe,170.6,0.49,0.39,0.56
2025-04-20 20:05:00,Kylian Mbappe,149.2,0.33,0.38,0.48
2025-04-20 20:05:05,Kylian Mbappe,159.4,0.59,0.81,0.59
2025-04-20 20:05:10,Kylian Mbappe,165.2,0.45,0.74,0.65
2025-04-20 20:05:15,Kylian Mbappe,173.6,0.79,0.42,0.49
2025-04-20 20:05:20,Kylian Mbappe,174.5,0.3,0.28,0.61
2025-04-20 20:05:25,Kylian Mbappe,149.3,0.67,0.26,0.34
2025-04-20 20:05:30,Kylian Mbappe,155.8,0.55,0.42,0.47
2025-04-20 20:05:35,Kylian Mbappe,160.4,0.66,0.56,0.5
2025-04-20 20:05:40,Kylian Mbappe,149.0,0.58,0.33,0.39
2025-04-20 20:05:45,Kylian Mbappe,167.6,0.48,0.78,0.66
2025-04-20 20:05:50,Kylian Mbappe,166.2,0.38,0.46,0.59
2025-04-20 20:05:55,Kylian Mbappe,162.5,0.6,0.34,0.47
2025-04-20 20:06:00,Kylian Mbappe,168.8,0.31,0.81,0.73
2025-04-20 20:06:05,Kylian Mbappe,149.8,0.67,0.45,0.41
2025-04-20 20:06:10,Kylian Mbappe,155.4,0.45,0.71,0.58
2025-04-20 20:06:15,Kylian Mbappe,146.8,0.6,0.71,0.49
2025-04-20 20:06:20,Kylian Mbappe,167.1,0.43,0.58,0.61
2025-04-20 20:06:25,Kylian Mbappe,173.4,0.65,0.62,0.6
2025-04-20 20:06:30,Kylian Mbappe,147.1,0.4,0.43,0.46
2025-04-20 20:06:35,Kylian Mbappe,157.3,0.75,0.79,0.52
2025-04-20 20:06:40,Kylian Mbappe,161.5,0.61,0.35,0.46
2025-04-20 20:06:45,Kylian Mbappe,160.2,0.75,0.4,0.42
2025-04-20 20:06:50,Kylian Mbappe,154.9,0.42,0.52,0.53
2025-04-20 20:06:55,Kylian Mbappe,178.5,0.19,0.45,0.71
2025-04-20 20:07:00,Kylian Mbappe,159.3,0.76,0.5,0.45
2025-04-20 20:07:05,Kylian Mbappe,163.9,0.46,0.46,0.55
2025-04-20 20:07:10,Kylian Mbappe,165.8,0.55,0.8,0.64
2025-04-20 20:07:15,Kylian Mbappe,151.0,0.5,0.95,0.61
2025-04-20 20:07:20,Kylian Mbappe,153.9,0.27,0.81,0.66
2025-04-20 20:07:25,Kylian Mbappe,158.7,0.4,0.59,0.58
2025-04-20 20:07:30,Kylian Mbappe,161.2,0.64,0.24,0.42
2025-04-20 20:07:35,Kylian Mbappe,163.9,0.74,0.51,0.48
2025-04-20 20:07:40,Kylian Mbappe,153.6,0.88,0.7,0.44
2025-04-20 20:07:45,Kylian Mbappe,179.1,0.74,0.58,0.59
2025-04-20 20:07:50,Kylian Mbappe,174.7,0.63,0.72,0.64
2025-04-20 20:07:55,Kylian Mbappe,164.3,1.0,0.67,0.46
2025-04-20 20:08:00,Kylian Mbappe,166.2,0.81,0.46,0.46
2025-04-20 20:08:05,Kylian Mbappe,156.6,0.89,0.77,0.47
2025-04-20 20:08:10,Kylian Mbappe,148.1,0.64,0.22,0.33
2025-04-20 20:08:15,Kylian Mbappe,163.3,0.85,0.38,0.41
2025-04-20 20:00:00,Antoine Griezmann,167.3,0.56,0.23,0.47
2025-04-20 20:00:05,Antoine Griezmann,157.9,0.53,0.64,0.55
2025-04-20 20:00:10,Antoine Griezmann,176.1,0.32,0.56,0.69
2025-04-20 20:00:15,Antoine Griezmann,158.1,0.74,0.42,0.42
2025-04-20 20:00:20,Antoine Griezmann,158.6,0.6,0.71,0.55
2025-04-20 20:00:25,Antoine Griezmann,167.1,0.35,0.68,0.67
2025-04-20 20:00:30,Antoine Griezmann,153.2,0.56,0.73,0.54
2025-04-20 20:00:35,Antoine Griezmann,164.6,0.52,0.48,0.54
2025-04-20 20:00:40,Antoine Griezmann,166.5,0.62,0.46,0.52
2025-04-20 20:00:45,Antoine Griezmann,167.1,0.71,0.2,0.42
2025-04-20 20:00:50,Antoine Griezmann,178.7,0.8,0.51,0.55
2025-04-20 20:00:55,Antoine Griezmann,160.5,0.57,0.53,0.52
2025-04-20 20:01:00,Antoine Griezmann,168.3,0.61,0.47,0.53
2025-04-20 20:01:05,Antoine Griezmann,180.5,0.57,0.48,0.62
2025-04-20 20:01:10,Antoine Griezmann,175.1,0.91,0.55,0.51
2025-04-20 20:01:15,Antoine Griezmann,174.5,0.38,0.39,0.61
2025-04-20 20:01:20,Antoine Griezmann,179.8,0.59,0.34,0.57
2025-04-20 20:01:25,Antoine Griezmann,155.2,0.5,0.77,0.58
2025-04-20 20:01:30,Antoine Griezmann,171.4,0.45,0.44,0.59
2025-04-20 20:01:35,Antoine Griezmann,157.2,0.58,0.88,0.6
2025-04-20 20:01:40,Antoine Griezmann,163.7,0.1,0.51,0.67
2025-04-20 20:01:45,Antoine Griezmann,168.1,0.33,0.56,0.65
2025-04-20 20:01:50,Antoine Griezmann,169.0,0.51,0.26,0.51
2025-04-20 20:01:55,Antoine Griezmann,174.7,0.58,0.61,0.62
2025-04-20 20:02:00,Antoine Griezmann,157.5,0.7,0.25,0.38
2025-04-20 20:02:05,Antoine Griezmann,171.3,0.56,0.49,0.57
2025-04-20 20:02:10,Antoine Griezmann,143.3,0.83,0.2,0.24
2025-04-20 20:02:15,Antoine Griezmann,165.9,0.32,0.63,0.65
2025-04-20 20:02:20,Antoine Griezmann,165.3,0.79,0.49,0.47
2025-04-20 20:02:25,Antoine Griezmann,165.4,0.66,0.7,0.57
2025-04-20 20:02:30,Antoine Griezmann,156.2,0.67,0.46,0.45
2025-04-20 20:02:35,Antoine Griezmann,161.1,0.94,0.33,0.35
2025-04-20 20:02:40,Antoine Griezmann,188.1,0.37,0.62,0.76
2025-04-20 20:02:45,Antoine Griezmann,169.7,0.61,0.57,0.57
2025-04-20 20:02:50,Antoine Griezmann,175.4,0.68,0.36,0.52
2025-04-20 20:02:55,Antoine Griezmann,152.4,0.44,0.77,0.58
2025-04-20 20:03:00,Antoine Griezmann,174.6,0.25,0.26,0.62
2025-04-20 20:03:05,Antoine Griezmann,152.1,0.92,0.72,0.42
2025-04-20 20:03:10,Antoine Griezmann,163.8,0.82,0.26,0.38
2025-04-20 20:03:15,Antoine Griezmann,160.0,0.39,0.65,0.61
2025-04-20 20:03:20,Antoine Griezmann,172.3,0.63,0.26,0.49
2025-04-20 20:03:25,Antoine Griezmann,167.2,0.81,0.54,0.49
2025-04-20 20:03:30,Antoine Griezmann,169.5,0.41,0.35,0.57
2025-04-20 20:03:35,Antoine Griezmann,138.7,0.54,0.2,0.31
2025-04-20 20:03:40,Antoine Griezmann,160.9,0.87,0.24,0.35
2025-04-20 20:03:45,Antoine Griezmann,166.1,0.76,0.6,0.51
2025-04-20 20:03:50,Antoine Griezmann,155.3,0.5,0.48,0.5
2025-04-20 20:03:55,Antoine Griezmann,165.9,0.37,0.29,0.54
2025-04-20 20:04:00,Antoine Griezmann,173.4,0.45,0.29,0.56
2025-04-20 20:04:05,Antoine Griezmann,153.2,0.75,0.27,0.34
2025-04-20 20:04:10,Antoine Griezmann,169.9,0.34,0.21,0.54
2025-04-20 20:04:15,Antoine Griezmann,164.1,0.56,0.35,0.49
2025-04-20 20:04:20,Antoine Griezmann,162.8,0.74,0.45,0.46
2025-04-20 20:04:25,Antoine Griezmann,163.1,0.99,0.81,0.49
2025-04-20 20:04:30,Antoine Griezmann,175.3,0.64,0.44,0.56
2025-04-20 20:04:35,Antoine Griezmann,165.8,0.68,0.2,0.42
2025-04-20 20:04:40,Antoine Griezmann,169.0,0.59,0.47,0.54
2025-04-20 20:04:45,Antoine Griezmann,164.6,0.6,0.48,0.52
2025-04-20 20:04:50,Antoine Griezmann,149.5,0.36,0.4,0.48
2025-04-20 20:04:55,Antoine Griezmann,179.0,0.86,0.2,0.44
2025-04-20 20:05:00,Antoine Griezmann,164.7,0.45,0.55,0.59
2025-04-20 20:05:05,Antoine Griezmann,182.8,0.0,0.52,0.81
2025-04-20 20:05:10,Antoine Griezmann,152.7,0.47,0.69,0.55
2025-04-20 20:05:15,Antoine Griezmann,164.0,0.56,0.75,0.61
2025-04-20 20:05:20,Antoine Griezmann,171.4,0.76,0.49,0.51
2025-04-20 20:05:25,Antoine Griezmann,170.0,0.14,0.49,0.69
2025-04-20 20:05:30,Antoine Griezmann,169.9,0.55,0.41,0.54
2025-04-20 20:05:35,Antoine Griezmann,172.4,0.5,0.25,0.53
2025-04-20 20:05:40,Antoine Griezmann,182.3,0.69,0.57,0.62
2025-04-20 20:05:45,Antoine Griezmann,157.7,0.28,0.45,0.57
2025-04-20 20:05:50,Antoine Griezmann,164.2,0.75,0.57,0.5
2025-04-20 20:05:55,Antoine Griezmann,164.4,0.61,0.48,0.51
2025-04-20 20:06:00,Antoine Griezmann,157.1,0.37,0.44,0.53
2025-04-20 20:06:05,Antoine Griezmann,163.6,0.6,0.57,0.54
2025-04-20 20:06:10,Antoine Griezmann,160.7,0.89,0.45,0.4
2025-04-20 20:06:15,Antoine Griezmann,171.1,0.73,0.76,0.6
2025-04-20 20:06:20,Antoine Griezmann,158.9,0.94,0.5,0.39
